YEAR,Country,region,agro_ecological_zone,season,environment_condition,latitude,longitude,elevation,rainfall_mm,mean_temperature,soil_type,soil_pH,soil_N_content,soil_P_content,soil_K_content,Crop,Scientific_name,ENTRY,Pedigree,Name,breeding_institution,maturity_group,rep,days_to_anthesis,Days_to_silking,anthesis_silking_interval,plant_height,ear_height,husk_cover,plant_aspect,field_weight,ear_harvested,ear_per_plant,ear_aspect,grain_moisture,grain_yield,staygreen,canopy_height,branches_per_plant,peduncles_per_plant,pods_per_plant,seeds_per_plot,seed_100_weight,dry_matter,harvest_index,fodder_yield,grains_per_panicle,panicle_width,panicle_length,panicle_number,seed_1000_weight,tillers_per_plant,leaf_number,panicle_harvested,leaf_length,leaf_width,grain_covering
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,54,NA,SAMSORG 54,IAR,Extra-Early,1,82,NA,NA,203.8,NA,NA,NA,1079,NA,NA,NA,NA,1041,4,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,8,NA,80,NA,8,28,14.8,8.7,70
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,54,NA,SAMSORG 54,IAR,Extra-Early,2,85,NA,NA,231,NA,NA,NA,1089,NA,NA,NA,NA,1012,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.1,9.2,NA,90,NA,8,28,14.2,8.6,60
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,55,NA,Sekedo,IAR,Extra-Early,1,85,NA,NA,248,NA,NA,NA,1100,NA,NA,NA,NA,1010,2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,9.2,NA,80,NA,7,27,14.2,8.6,50
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,55,NA,Sekedo,IAR,Extra-Early,2,79,NA,NA,239.9,NA,NA,NA,1079,NA,NA,NA,NA,1065,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.8,9.7,NA,70,NA,5,15,14,7,75
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,56,NA,Seredo,IAR,Extra-Early,1,83,NA,NA,203.9,NA,NA,NA,1098,NA,NA,NA,NA,1023,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8,8,NA,90,NA,8,27,14.6,8.6,65
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,56,NA,Seredo,IAR,Extra-Early,2,83,NA,NA,240,NA,NA,NA,1089,NA,NA,NA,NA,1042,6,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.5,9.3,NA,80,NA,8,29,14.5,8.8,65
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,57,NA,Serena,IAR,Extra-Early,1,80,NA,NA,244,NA,NA,NA,1100,NA,NA,NA,NA,1010,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.8,9,NA,90,NA,8,29,15.2,8.6,50
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,57,NA,Serena,IAR,Extra-Early,2,79,NA,NA,238.9,NA,NA,NA,1089,NA,NA,NA,NA,1049,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.7,9.9,NA,70,NA,6,21,15,7.9,50
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,58,NA,SV-2,IAR,Extra-Early,1,83,NA,NA,204,NA,NA,NA,1087,NA,NA,NA,NA,1020,2,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,7.9,9.4,NA,100,NA,8,32,14.9,8,70
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,58,NA,SV-2,IAR,Extra-Early,2,82,NA,NA,224,NA,NA,NA,1098,NA,NA,NA,NA,1029,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.3,9.3,NA,90,NA,7,29,13.9,8.7,65
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,59,NA,T27,IAR,Extra-Early,1,84,NA,NA,240,NA,NA,NA,1098,NA,NA,NA,NA,1010,6,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.5,9.2,NA,90,NA,6,28,14.3,8.6,75
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,59,NA,T27,IAR,Extra-Early,2,83,NA,NA,238.9,NA,NA,NA,1089,NA,NA,NA,NA,909,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.7,9,NA,70,NA,5,31,15,7.9,50
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,60,NA,Tegemeo,IAR,Extra-Early,1,81,NA,NA,204.8,NA,NA,NA,1088,NA,NA,NA,NA,1024,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8,9.3,NA,90,NA,7,25,14,8.7,65
2020,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,60,NA,Tegemeo,IAR,Extra-Early,2,84,NA,NA,236,NA,NA,NA,1098,NA,NA,NA,NA,1020,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.2,9.2,NA,90,NA,9,27,14.3,8.5,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,1,NA,CS 54,ICRISAT,Extra-Early,1,92,NA,NA,232,NA,NA,NA,1089,NA,NA,NA,NA,1008,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9,NA,90,NA,7,24,14.2,8.7,25
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,1,NA,CS 54,ICRISAT,Extra-Early,2,82,NA,NA,239.9,NA,NA,NA,1088,NA,NA,NA,NA,1007,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.8,9.1,NA,70,NA,6,23,14.9,7.8,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,2,NA,CS 95,ICRISAT,Extra-Early,1,82,NA,NA,205.2,NA,NA,NA,1099,NA,NA,NA,NA,1066,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8,8.5,NA,90,NA,9,31,14.6,8.8,60
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,2,NA,CS 95,ICRISAT,Extra-Early,2,85,NA,NA,235,NA,NA,NA,1090,NA,NA,NA,NA,1009,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.9,9,NA,80,NA,9,23,14.2,8.5,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,3,NA,CSR-01,ICRISAT,Extra-Early,1,85,NA,NA,245,NA,NA,NA,1098,NA,NA,NA,NA,1005,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.3,8.9,NA,90,NA,7,27,14.6,8.7,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,3,NA,CSR-01,ICRISAT,Extra-Early,2,89,NA,NA,249,NA,NA,NA,1049,NA,NA,NA,NA,1066,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,7.9,NA,70,NA,6,29,14.8,7.1,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,4,NA,CSR-02,ICRISAT,Early,1,83,NA,NA,203.2,NA,NA,NA,1097,NA,NA,NA,NA,1021,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,7.8,9.2,NA,90,NA,8,30,14.5,8.9,65
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,4,NA,CSR-02,ICRISAT,Early,2,83,NA,NA,227,NA,NA,NA,1080,NA,NA,NA,NA,990,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9.1,NA,90,NA,7,25,15,9,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,5,NA,CSR-03H,ICRISAT,Early,1,83,NA,NA,241,NA,NA,NA,1089,NA,NA,NA,NA,1005,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.4,9.2,NA,90,NA,7,26,15.2,8.6,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,5,NA,CSR-03H,ICRISAT,Early,2,83,NA,NA,238.9,NA,NA,NA,1089,NA,NA,NA,NA,1007,5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6.1,9.3,NA,70,NA,5,28,14.9,8.6,25
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,6,NA,E35-1,ICRISAT,Early,1,82,NA,NA,205.6,NA,NA,NA,1090,NA,NA,NA,NA,1020,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8.1,9.9,NA,80,NA,7,27,14,8.7,65
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,6,NA,E35-1,ICRISAT,Early,2,82,NA,NA,224,NA,NA,NA,1100,NA,NA,NA,NA,960,3,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.5,9.5,NA,80,NA,8,25,14.4,8.6,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,7,NA,Epuripur,ICRISAT,Early,1,88,NA,NA,236,NA,NA,NA,1090,NA,NA,NA,NA,1000,7,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,9.1,NA,70,NA,6,26,14.5,8.7,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,7,NA,Epuripur,ICRISAT,Early,2,79,NA,NA,244.5,NA,NA,NA,1069,NA,NA,NA,NA,1006,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6,8.9,NA,60,NA,8,27,15,8.7,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,8,NA,Framida,ICRISAT,Early,1,81,NA,NA,204.7,NA,NA,NA,1089,NA,NA,NA,NA,1024,7,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,7.9,9,NA,90,NA,8,28,14.5,8.6,65
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,8,NA,Framida,ICRISAT,Early,2,84,NA,NA,231,NA,NA,NA,1089,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5,8.6,NA,80,NA,7,25,14.8,8.7,70
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,9,NA,Gaya Early,ICRISAT,Early,1,85,NA,NA,228,NA,NA,NA,1089,NA,NA,NA,NA,1000,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9.2,NA,90,NA,8,29,15,8.6,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,9,NA,Gaya Early,ICRISAT,Early,2,83,NA,NA,249.5,NA,NA,NA,1090,NA,NA,NA,NA,995,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.6,8.2,NA,60,NA,8,32,14.9,9.1,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,10,NA,ICSA 38,ICRISAT,Early,1,84,NA,NA,204.7,NA,NA,NA,1100,NA,NA,NA,NA,1032,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,7.8,9,NA,90,NA,9,29,14,8.5,65
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,10,NA,ICSA 38,ICRISAT,Early,2,85,NA,NA,230,NA,NA,NA,1078,NA,NA,NA,NA,980,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.4,8.9,NA,70,NA,8,23,13.9,8.7,70
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,11,NA,ICSB 102,ICRISAT,Early,1,61,NA,NA,160,NA,NA,NA,2031,NA,NA,NA,NA,2079,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.7,7,NA,120,NA,8,38,12.8,10.7,7
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,11,NA,ICSB 102,ICRISAT,Early,2,61,NA,NA,165,NA,NA,NA,2013,NA,NA,NA,NA,2099,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,8,NA,105,NA,8,37,12.6,10.6,8
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,12,NA,ICSB 24,ICRISAT,Early,1,62,NA,NA,162,NA,NA,NA,2014,NA,NA,NA,NA,2089,2,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,6,8,NA,110,NA,8,38,12.5,10.6,9
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,12,NA,ICSB 24,ICRISAT,Early,2,62,NA,NA,160,NA,NA,NA,2010,NA,NA,NA,NA,2087,6,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,5.9,9,NA,105,NA,8,42,12.9,10,8
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,13,NA,ICSB 25,ICRISAT,Early,1,62,NA,NA,157,NA,NA,NA,2014,NA,NA,NA,NA,2089,3,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.8,8,NA,105,NA,7,35,12.9,10.7,8
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,13,NA,ICSB 25,ICRISAT,Early,2,63,NA,NA,167,NA,NA,NA,2056,NA,NA,NA,NA,2099,7,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.1,8,NA,100,NA,9,41,12.6,10.8,8
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,14,NA,ICSB 3,ICRISAT,Early,1,63,NA,NA,169,NA,NA,NA,2011,NA,NA,NA,NA,2099,5,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,6,8,NA,105,NA,8,40,12.5,10.9,7
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,14,NA,ICSB 3,ICRISAT,Early,2,63,NA,NA,161,NA,NA,NA,2010,NA,NA,NA,NA,2089,5,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,5.9,7,NA,105,NA,7,37,12,10.9,8
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,15,NA,ICSB 300,ICRISAT,Early,1,82,NA,NA,228,NA,NA,NA,1098,NA,NA,NA,NA,1050,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9,NA,90,NA,8,25,14.2,8.5,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,15,NA,ICSB 300,ICRISAT,Early,2,83,NA,NA,238.9,NA,NA,NA,1088,NA,NA,NA,NA,1044,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6.1,9.6,NA,60,NA,6,29,14.7,7.6,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,16,NA,ICSB 82,ICRISAT,Early,1,86,NA,NA,233.6,NA,NA,NA,1098,NA,NA,NA,NA,1005,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.8,8.8,NA,70,NA,7,42,15.2,6.9,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,16,NA,ICSB 82,ICRISAT,Early,2,79,NA,NA,213.5,NA,NA,NA,1100,NA,NA,NA,NA,1042,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9,NA,90,NA,8,22,14.2,8.7,65
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,17,NA,ICSH 14002,ICRISAT,Early,1,83,NA,NA,226,NA,NA,NA,1089,NA,NA,NA,NA,1060,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,9.1,NA,90,NA,7,21,14.5,8.7,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,17,NA,ICSH 14002,ICRISAT,Early,2,83,NA,NA,248.6,NA,NA,NA,1069,NA,NA,NA,NA,1055,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5.6,8.9,NA,70,NA,8,35,14.8,7,45
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,18,NA,ICSH 88902,ICRISAT,Early,1,82,NA,NA,239.9,NA,NA,NA,1079,NA,NA,NA,NA,979,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,9.4,NA,70,NA,7,27,15,6.5,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,18,NA,ICSH 88902,ICRISAT,Early,2,88,NA,NA,230,NA,NA,NA,1089,NA,NA,NA,NA,1034,6,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.2,9.1,NA,80,NA,9,26,14.4,8.6,60
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,19,NA,ICSR 196,ICRISAT,late,1,81,NA,NA,234,NA,NA,NA,1100,NA,NA,NA,NA,1060,4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,9.2,NA,70,NA,9,26,14.3,8.7,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,19,NA,ICSR 196,ICRISAT,late,2,83,NA,NA,238.6,NA,NA,NA,1055,NA,NA,NA,NA,1038,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,8.5,NA,80,NA,5,14,14.9,7.3,45
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,20,NA,ICSR 37,ICRISAT,late,1,87,NA,NA,239.9,NA,NA,NA,1080,NA,NA,NA,NA,901,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6,8.9,NA,60,NA,7,24,14.7,8.9,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,20,NA,ICSR 37,ICRISAT,late,2,83,NA,NA,224.2,NA,NA,NA,1098,NA,NA,NA,NA,1042,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.6,8.8,NA,90,NA,8,27,14.3,8.7,65
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,21,NA,ICSR 89003,ICRISAT,late,1,88,NA,NA,243,NA,NA,NA,1090,NA,NA,NA,NA,1005,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,5.3,8,NA,90,NA,8,25,15,8.8,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,21,NA,ICSR 89003,ICRISAT,late,2,85,NA,NA,240,NA,NA,NA,1089,NA,NA,NA,NA,1005,6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5.4,9.5,NA,60,NA,5,30,14.6,7.9,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,22,NA,ICSR 91005,ICRISAT,late,1,83,NA,NA,240,NA,NA,NA,1077,NA,NA,NA,NA,1055,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.4,8.9,NA,80,NA,5,23,14.7,8.7,45
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,22,NA,ICSR 91005,ICRISAT,late,2,85,NA,NA,219,NA,NA,NA,1090,NA,NA,NA,NA,1012,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,7,9,NA,80,NA,8,21,14.6,8.6,45
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,23,NA,ICSV 1,ICRISAT,late,1,87,NA,NA,238,NA,NA,NA,1098,NA,NA,NA,NA,1006,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6,8.5,NA,90,NA,8,27,14.1,8.6,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,23,NA,ICSV 1,ICRISAT,late,2,86,NA,NA,240,NA,NA,NA,1098,NA,NA,NA,NA,998,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5,10,NA,70,NA,7,28,14.7,8,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,24,NA,ICSV 1063 BF,ICRISAT,late,1,87,NA,NA,230.6,NA,NA,NA,1088,NA,NA,NA,NA,907,2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,8.7,NA,80,NA,8,24,15,7.9,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,24,NA,ICSV 1063 BF,ICRISAT,late,2,84,NA,NA,221,NA,NA,NA,1100,NA,NA,NA,NA,1031,4,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.6,9,NA,90,NA,9,28,14.1,8.8,75
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,25,NA,ICSV 1079 BF,ICRISAT,late,1,85,NA,NA,226,NA,NA,NA,1087,NA,NA,NA,NA,955,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.4,9,NA,80,NA,7,27,14.1,8.9,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,25,NA,ICSV 1079 BF,ICRISAT,late,2,86,NA,NA,238.4,NA,NA,NA,1097,NA,NA,NA,NA,997,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5.8,8.9,NA,80,NA,8,24,14.8,7.2,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,26,NA,ICSV 111,ICRISAT,late,1,86,NA,NA,238.2,NA,NA,NA,1089,NA,NA,NA,NA,886,5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,9.7,NA,80,NA,6,32,15.1,8,50
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,26,NA,ICSV 111,ICRISAT,late,2,87,NA,NA,230,NA,NA,NA,1079,NA,NA,NA,NA,1066,6,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6.9,9.1,NA,80,NA,7,31,15,8.9,45
2021,Kenya,Nairobi,Highland Tropics,rainy,Optimum,–1.2864,36.8172,1795,900,19.5,loam,6.5,0.12,14,140,Sorghum,Sorghum bicolor,27,NA,ICSV 112,ICRISAT,late,1,82,NA,NA,242,NA,NA,NA,1079,NA,NA,NA,NA,950,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,6.3,9.3,NA,90,NA,6,25,14.7,8.5,50
